Tempo;Canal A;Canal B
(ms);(V);(mV)

-207,65676774;3,76293230;-0,45167392
-207,49292774;3,76293230;-0,45167392
-207,32908775;3,76293230;-0,45167392
-207,16524775;3,71807003;0,00305185
-207,00140775;3,76293230;0,00305185
-206,83756775;3,67336035;0,00305185
-206,67372775;3,76293230;0,00305185
-206,50988775;3,76293230;0,00305185
-206,34604775;3,80779433;0,00305185
-206,18220775;3,71807003;0,00305185
-206,01836775;3,76293230;0,00305185
-205,85452775;3,76293230;0,00305185
-205,69068776;3,76293230;0,00305185
-205,52684776;3,76293230;0,00305185
-205,36300776;3,76293230;0,00305185
-205,19916776;3,76293230;0,00305185
-205,03532776;3,71807003;0,00305185
-204,87148776;3,76293230;-0,45167392
-204,70764776;3,71807003;0,00305185
-204,54380776;3,71807003;0,00305185
-204,37996776;3,76293230;0,00305185
-204,21612776;3,76293230;0,00305185
-204,05228777;3,76293230;0,00305185
-203,88844777;3,76293230;0,00305185
-203,72460777;3,67336035;-0,45167392
-203,56076777;3,76293230;-0,45167392
-203,39692777;3,76293230;-0,45167392
-203,23308777;3,76293230;0,00305185
-203,06924777;3,76293230;-0,45167392
-202,90540777;3,71807003;0,00305185
-202,74156777;3,71807003;-0,45167392
-202,57772777;3,76293230;0,00305185
-202,41388778;3,76293230;-0,45167392
-202,25004778;3,58378863;0,00305185
-202,08620778;3,76293230;0,00305185
-201,92236778;3,76293230;0,00305185
-201,75852778;3,80779433;-0,45167392
-201,59468778;3,76293230;0,00305185
-201,43084778;3,71807003;0,00305185
-201,26700778;3,71807003;-0,45167392
-201,10316778;3,76293230;-0,45167392
-200,93932778;3,71807003;0,00305185
-200,77548778;3,67336035;0,00305185
-200,61164779;3,71807003;0,00305185
-200,44780779;3,76293230;0,00305185
-200,28396779;3,71807003;0,00305185
-200,12012779;3,76293230;-0,45167392
-199,95628779;3,71807003;-0,45167392
-199,79244779;3,76293230;-0,45167392
-199,62860779;3,71807003;-0,45167392
-199,46476779;3,71807003;-0,45167392
-199,30092779;3,76293230;0,00305185
-199,13708779;3,76293230;-0,45167392
-198,97324780;3,71807003;0,00305185
-198,80940780;3,76293230;0,00305185
-198,64556780;3,76293230;-0,45167392
-198,48172780;3,76293230;0,00305185
-198,31788780;3,67336035;0,00305185
-198,15404780;3,71807003;0,00305185
-197,99020780;3,71807003;-0,45167392
-197,82636780;3,67336035;-0,45167392
-197,66252780;3,76293230;0,00305185
-197,49868780;3,76293230;0,00305185
-197,33484781;3,67336035;-0,45167392
-197,17100781;3,76293230;-0,45167392
-197,00716781;3,76293230;-0,45167392
-196,84332781;3,76293230;-0,45167392
-196,67948781;3,71807003;0,00305185
-196,51564781;3,76293230;-0,45167392
-196,35180781;3,58378863;0,91097748
-196,18796781;3,71807003;-0,45167392
-196,02412781;3,71807003;0,00305185
-195,86028781;3,76293230;-0,45167392
-195,69644782;3,76293230;-0,45167392
-195,53260782;3,76293230;-0,45167392
-195,36876782;3,76293230;0,00305185
-195,20492782;3,71807003;-0,45167392
-195,04108782;3,76293230;-0,45167392
-194,87724782;3,76293230;0,00305185
-194,71340782;3,76293230;0,00305185
-194,54956782;3,76293230;-0,45167392
-194,38572782;3,71807003;0,00305185
-194,22188782;3,76293230;-0,45167392
-194,05804783;3,76293230;-0,45167392
-193,89420783;3,76293230;-0,45167392
-193,73036783;3,76293230;0,00305185
-193,56652783;3,76293230;-0,45167392
-193,40268783;3,76293230;0,00305185
-193,23884783;3,76293230;0,00305185
-193,07500783;3,76293230;0,00305185
-192,91116783;3,71807003;0,00305185
-192,74732783;3,76293230;-0,45167392
-192,58348783;3,71807003;0,00305185
-192,41964784;3,76293230;0,00305185
-192,25580784;3,76293230;0,00305185
-192,09196784;3,71807003;-0,45167392
-191,92812784;3,76293230;0,00305185
-191,76428784;3,62849808;-0,90639967
-191,60044784;3,76293230;0,00305185
-191,43660784;3,76293230;0,00305185
-191,27276784;3,76293230;-0,45167392
-191,10892784;3,76293230;-0,45167392
-190,94508784;3,71807003;0,00305185
-190,78124785;3,76293230;0,00305185
-190,61740785;3,76293230;0,00305185
-190,45356785;3,76293230;-0,45167392
-190,28972785;3,71807003;-0,45167392
-190,12588785;3,71807003;0,00305185
-189,96204785;3,76293230;-0,45167392
-189,79820785;3,76293230;-0,45167392
-189,63436785;3,76293230;-0,45167392
-189,47052785;3,76293230;-0,45167392
-189,30668785;3,76293230;-0,45167392
-189,14284786;3,76293230;0,00305185
-188,97900786;3,76293230;0,00305185
-188,81516786;3,71807003;-0,45167392
-188,65132786;3,76293230;0,00305185
-188,48748786;3,76293230;0,00305185
-188,32364786;3,76293230;-0,45167392
-188,15980786;3,76293230;0,00305185
-187,99596786;3,71807003;-0,45167392
-187,83212786;3,71807003;0,00305185
-187,66828786;3,71807003;0,00305185
-187,50444787;3,76293230;-0,45167392
-187,34060787;3,76293230;-0,45167392
-187,17676787;3,71807003;-0,45167392
-187,01292787;3,76293230;-0,45167392
-186,84908787;3,67336035;0,00305185
-186,68524787;3,71807003;-0,45167392
-186,52140787;3,76293230;0,00305185
-186,35756787;3,80779433;0,00305185
-186,19372787;3,67336035;-0,45167392
-186,02988787;3,71807003;-0,45167392
-185,86604788;3,76293230;0,00305185
-185,70220788;3,76293230;-0,45167392
-185,53836788;3,76293230;-0,45167392
-185,37452788;3,76293230;-0,45167392
-185,21068788;3,76293230;-0,45167392
-185,04684788;3,76293230;-0,45167392
-184,88300788;3,76293230;0,00305185
-184,71916788;3,76293230;0,00305185
-184,55532788;3,76293230;-0,45167392
-184,39148788;3,76293230;-0,45167392
-184,22764789;3,76293230;-0,45167392
-184,06380789;3,76293230;-0,45167392
-183,89996789;3,76293230;-0,45167392
-183,73612789;3,71807003;0,00305185
-183,57228789;3,71807003;-0,45167392
-183,40844789;3,76293230;-0,45167392
-183,24460789;3,71807003;-0,45167392
-183,08076789;3,71807003;0,00305185
-182,91692789;3,71807003;0,00305185
-182,75308789;3,76293230;-0,45167392
-182,58924790;3,76293230;-0,45167392
-182,42540790;3,71807003;-0,45167392
-182,26156790;3,71807003;0,00305185
-182,09772790;3,76293230;-0,45167392
-181,93388790;3,76293230;-0,45167392
-181,77004790;3,58378863;-0,45167392
-181,60620790;3,76293230;-0,45167392
-181,44236790;3,76293230;-0,45167392
-181,27852790;3,76293230;0,00305185
-181,11468790;3,71807003;-0,45167392
-180,95084791;3,76293230;-0,45167392
-180,78700791;3,76293230;0,00305185
-180,62316791;3,76293230;0,00305185
-180,45932791;3,76293230;-0,45167392
-180,29548791;3,76293230;0,00305185
-180,13164791;3,76293230;-0,45167392
-179,96780791;3,76293230;0,00305185
-179,80396791;3,76293230;-0,45167392
-179,64012791;3,76293230;0,00305185
-179,47628791;3,76293230;-0,45167392
-179,31244792;3,76293230;-0,45167392
-179,14860792;3,76293230;-0,45167392
-178,98476792;3,76293230;0,00305185
-178,82092792;3,76293230;0,00305185
-178,65708792;3,76293230;0,00305185
-178,49324792;3,76293230;0,00305185
-178,32940792;3,71807003;-0,45167392
-178,16556792;3,76293230;0,00305185
-178,00172792;3,76293230;0,00305185
-177,83788792;3,76293230;0,00305185
-177,67404793;3,76293230;-0,90639967
-177,51020793;3,71807003;-0,45167392
-177,34636793;3,76293230;-0,45167392
-177,18252793;3,76293230;0,00305185
-177,01868793;3,71807003;0,00305185
-176,85484793;3,67336035;0,00305185
-176,69100793;3,76293230;0,00305185
-176,52716793;3,76293230;0,00305185
-176,36332793;3,62849808;-0,45167392
-176,19948793;3,76293230;0,00305185
-176,03564794;3,76293230;-0,45167392
-175,87180794;3,76293230;0,00305185
-175,70796794;3,76293230;-0,45167392
-175,54412794;3,76293230;0,00305185
-175,38028794;3,76293230;0,00305185
-175,21644794;3,76293230;0,00305185
-175,05260794;3,76293230;-0,45167392
-174,88876794;3,76293230;0,00305185
-174,72492794;3,76293230;0,00305185
-174,56108794;3,76293230;0,00305185
-174,39724795;3,76293230;-0,45167392
-174,23340795;3,67336035;0,00305185
-174,06956795;3,76293230;0,00305185
-173,90572795;3,71807003;0,00305185
-173,74188795;3,76293230;0,00305185
-173,57804795;3,76293230;0,00305185
-173,41420795;3,76293230;-0,45167392
-173,25036795;3,76293230;0,00305185
-173,08652795;3,76293230;0,00305185
-172,92268795;3,71807003;-0,45167392
-172,75884796;3,76293230;0,00305185
-172,59500796;3,71807003;0,00305185
-172,43116796;3,71807003;0,00305185
-172,26732796;3,71807003;0,00305185
-172,10348796;3,71807003;0,00305185
-171,93964796;3,76293230;0,00305185
-171,77580796;3,76293230;0,00305185
-171,61196796;3,76293230;0,00305185
-171,44812796;3,76293230;0,00305185
-171,28428796;3,76293230;0,00305185
-171,12044797;3,76293230;0,00305185
-170,95660797;3,76293230;0,00305185
-170,79276797;3,76293230;0,00305185
-170,62892797;3,76293230;0,00305185
-170,46508797;3,76293230;0,00305185
-170,30124797;3,71807003;-0,45167392
-170,13740797;3,76293230;0,00305185
-169,97356797;3,76293230;0,00305185
-169,80972797;3,71807003;0,00305185
-169,64588797;3,76293230;0,00305185
-169,48204798;3,76293230;-0,45167392
-169,31820798;3,71807003;0,00305185
-169,15436798;3,71807003;0,00305185
-168,99052798;3,76293230;0,00305185
-168,82668798;3,76293230;0,00305185
-168,66284798;3,76293230;0,00305185
-168,49900798;3,76293230;0,00305185
-168,33516798;3,71807003;-0,45167392
-168,17132798;3,67336035;-0,45167392
-168,00748798;3,76293230;-0,45167392
-167,84364799;3,76293230;0,00305185
-167,67980799;3,76293230;-0,45167392
-167,51596799;3,76293230;0,00305185
-167,35212799;3,76293230;0,00305185
-167,18828799;3,76293230;-0,45167392
-167,02444799;3,76293230;-0,45167392
-166,86060799;3,71807003;0,00305185
-166,69676799;3,76293230;0,00305185
-166,53292799;3,76293230;-0,45167392
-166,36908799;3,58378863;-0,45167392
-166,20524800;3,71807003;0,00305185
-166,04140800;3,76293230;0,00305185
-165,87756800;3,76293230;0,00305185
-165,71372800;3,76293230;0,00305185
-165,54988800;3,76293230;0,00305185
-165,38604800;3,76293230;0,00305185
-165,22220800;3,71807003;0,00305185
-165,05836800;3,71807003;-0,45167392
-164,89452800;3,76293230;-0,45167392
-164,73068800;3,76293230;0,00305185
-164,56684801;3,71807003;-0,45167392
-164,40300801;3,76293230;-0,45167392
-164,23916801;3,76293230;-0,45167392
-164,07532801;3,76293230;0,00305185
-163,91148801;3,76293230;0,00305185
-163,74764801;3,76293230;0,00305185
-163,58380801;3,71807003;0,00305185
-163,41996801;3,76293230;0,00305185
-163,25612801;3,67336035;0,00305185
-163,09228801;3,76293230;0,00305185
-162,92844802;3,76293230;0,00305185
-162,76460802;3,80779433;-0,45167392
-162,60076802;3,76293230;0,00305185
-162,43692802;3,76293230;0,00305185
-162,27308802;3,85250401;-0,90639967
-162,10924802;3,76293230;-0,45167392
-161,94540802;3,76293230;0,00305185
-161,78156802;3,76293230;0,00305185
-161,61772802;3,76293230;-0,45167392
-161,45388802;3,76293230;0,00305185
-161,29004802;3,76293230;0,00305185
-161,12620803;3,76293230;0,00305185
-160,96236803;3,76293230;0,00305185
-160,79852803;3,76293230;0,00305185
-160,63468803;3,76293230;0,00305185
-160,47084803;3,71807003;-0,45167392
-160,30700803;3,71807003;-0,45167392
-160,14316803;3,76293230;0,00305185
-159,97932803;3,71807003;0,00305185
-159,81548803;3,76293230;0,00305185
-159,65164803;3,76293230;0,00305185
-159,48780804;3,76293230;0,00305185
-159,32396804;3,76293230;0,00305185
-159,16012804;3,71807003;0,00305185
-158,99628804;3,76293230;0,00305185
-158,83244804;3,76293230;0,00305185
-158,66860804;3,71807003;0,00305185
-158,50476804;3,76293230;0,00305185
-158,34092804;3,76293230;0,00305185
-158,17708804;3,76293230;0,00305185
-158,01324804;3,71807003;0,00305185
-157,84940805;3,76293230;-0,45167392
-157,68556805;3,76293230;0,00305185
-157,52172805;3,76293230;0,00305185
-157,35788805;3,67336035;0,00305185
-157,19404805;3,85250401;-0,45167392
-157,03020805;3,71807003;0,00305185
-156,86636805;3,76293230;-0,45167392
-156,70252805;3,71807003;0,00305185
-156,53868805;3,76293230;0,00305185
-156,37484805;3,76293230;0,00305185
-156,21100806;3,76293230;0,00305185
-156,04716806;3,76293230;0,00305185
-155,88332806;3,76293230;0,00305185
-155,71948806;3,76293230;0,00305185
-155,55564806;3,71807003;0,00305185
-155,39180806;3,76293230;0,00305185
-155,22796806;3,76293230;0,00305185
-155,06412806;3,76293230;0,00305185
-154,90028806;3,76293230;0,00305185
-154,73644806;3,67336035;0,00305185
-154,57260807;3,76293230;0,00305185
-154,40876807;3,71807003;0,00305185
-154,24492807;3,76293230;0,00305185
-154,08108807;3,76293230;0,00305185
-153,91724807;3,76293230;0,00305185
-153,75340807;3,76293230;0,00305185
-153,58956807;3,76293230;0,00305185
-153,42572807;3,76293230;0,00305185
-153,26188807;3,76293230;0,00305185
-153,09804807;3,76293230;0,00305185
-152,93420808;3,76293230;0,00305185
-152,77036808;3,58378863;0,00305185
-152,60652808;3,76293230;0,91097748
-152,44268808;3,71807003;0,00305185
-152,27884808;3,80779433;0,45625171
-152,11500808;3,76293230;0,00305185
-151,95116808;3,71807003;0,00305185
-151,78732808;3,76293230;0,00305185
-151,62348808;3,76293230;0,00305185
-151,45964808;3,76293230;0,00305185
-151,29580809;3,71807003;0,00305185
-151,13196809;3,76293230;0,00305185
-150,96812809;3,71807003;0,00305185
-150,80428809;3,76293230;0,00305185
-150,64044809;3,71807003;-0,45167392
-150,47660809;3,71807003;0,00305185
-150,31276809;3,76293230;0,00305185
-150,14892809;3,76293230;0,00305185
-149,98508809;3,76293230;0,00305185
-149,82124809;3,71807003;0,00305185
-149,65740810;3,76293230;0,00305185
-149,49356810;3,71807003;0,00305185
-149,32972810;3,76293230;0,00305185
-149,16588810;3,71807003;0,00305185
-149,00204810;3,71807003;0,00305185
-148,83820810;3,67336035;0,00305185
-148,67436810;3,71807003;-0,45167392
-148,51052810;3,71807003;0,00305185
-148,34668810;3,71807003;0,00305185
-148,18284810;3,71807003;-0,45167392
-148,01900811;3,71807003;0,00305185
-147,85516811;3,71807003;-0,45167392
-147,69132811;3,67336035;0,00305185
-147,52748811;3,71807003;0,00305185
-147,36364811;3,76293230;-0,45167392
-147,19980811;3,76293230;0,00305185
-147,03596811;3,76293230;0,00305185
-146,87212811;3,76293230;1,36570334
-146,70828811;3,76293230;0,00305185
-146,54444811;3,76293230;0,00305185
-146,38060812;3,76293230;0,00305185
-146,21676812;3,76293230;0,00305185
-146,05292812;3,76293230;0,00305185
-145,88908812;3,76293230;0,00305185
-145,72524812;3,76293230;0,00305185
-145,56140812;3,76293230;0,00305185
-145,39756812;3,76293230;0,00305185
-145,23372812;3,76293230;0,00305185
-145,06988812;3,76293230;0,00305185
-144,90604812;3,71807003;0,00305185
-144,74220813;3,71807003;-0,45167392
-144,57836813;3,71807003;0,00305185
-144,41452813;3,76293230;0,00305185
-144,25068813;3,76293230;0,00305185
-144,08684813;3,76293230;0,00305185
-143,92300813;3,76293230;0,00305185
-143,75916813;3,76293230;0,00305185
-143,59532813;3,71807003;0,00305185
-143,43148813;3,71807003;0,00305185
-143,26764813;3,76293230;0,00305185
-143,10380814;3,76293230;0,00305185
-142,93996814;3,76293230;0,00305185
-142,77612814;3,76293230;-0,45167392
-142,61228814;3,76293230;0,00305185
-142,44844814;3,76293230;0,00305185
-142,28460814;3,67336035;-0,45167392
-142,12076814;3,76293230;0,00305185
-141,95692814;3,76293230;0,00305185
-141,79308814;3,76293230;0,00305185
-141,62924814;3,76293230;0,00305185
-141,46540815;3,76293230;0,00305185
-141,30156815;3,71807003;0,00305185
-141,13772815;3,76293230;0,00305185
-140,97388815;3,76293230;0,00305185
-140,81004815;3,71807003;0,00305185
-140,64620815;3,71807003;0,00305185
-140,48236815;3,76293230;0,00305185
-140,31852815;3,76293230;0,00305185
-140,15468815;3,76293230;0,00305185
-139,99084815;3,76293230;0,00305185
-139,82700816;3,76293230;0,00305185
-139,66316816;3,76293230;0,00305185
-139,49932816;3,76293230;0,00305185
-139,33548816;3,71807003;0,00305185
-139,17164816;3,76293230;0,00305185
-139,00780816;3,76293230;0,00305185
-138,84396816;3,76293230;0,00305185
-138,68012816;3,76293230;0,00305185
-138,51628816;3,76293230;0,00305185
-138,35244816;3,76293230;0,00305185
-138,18860817;3,76293230;0,00305185
-138,02476817;3,71807003;0,00305185
-137,86092817;3,76293230;0,00305185
-137,69708817;3,76293230;0,00305185
-137,53324817;3,76293230;0,00305185
-137,36940817;3,85250401;0,00305185
-137,20556817;3,67336035;-0,45167392
-137,04172817;3,76293230;0,00305185
-136,87788817;3,62849808;-0,90639967
-136,71404817;3,76293230;0,00305185
-136,55020818;3,71807003;0,00305185
-136,38636818;3,76293230;0,00305185
-136,22252818;3,71807003;0,00305185
-136,05868818;3,71807003;0,00305185
-135,89484818;3,76293230;0,00305185
-135,73100818;3,76293230;0,00305185
-135,56716818;3,71807003;0,00305185
-135,40332818;3,76293230;-0,45167392
-135,23948818;3,71807003;0,00305185
-135,07564818;3,71807003;0,00305185
-134,91180819;3,76293230;0,00305185
-134,74796819;3,76293230;0,00305185
-134,58412819;3,71807003;0,00305185
-134,42028819;3,71807003;0,00305185
-134,25644819;3,76293230;0,00305185
-134,09260819;3,76293230;-0,45167392
-133,92876819;3,76293230;0,00305185
-133,76492819;3,76293230;-0,45167392
-133,60108819;3,76293230;0,00305185
-133,43724819;3,76293230;0,00305185
-133,27340820;3,76293230;-0,45167392
-133,10956820;3,76293230;0,00305185
-132,94572820;3,76293230;-0,45167392
-132,78188820;3,62849808;0,00305185
-132,61804820;3,76293230;-0,45167392
-132,45420820;3,76293230;-0,45167392
-132,29036820;3,67336035;-0,90639967
-132,12652820;3,76293230;-0,45167392
-131,96268820;3,76293230;-0,45167392
-131,79884820;3,71807003;-0,45167392
-131,63500821;3,76293230;-0,45167392
-131,47116821;3,76293230;-0,45167392
-131,30732821;3,76293230;-0,45167392
-131,14348821;3,76293230;-0,45167392
-130,97964821;3,76293230;-0,45167392
-130,81580821;3,76293230;-0,45167392
-130,65196821;3,76293230;-0,45167392
-130,48812821;3,71807003;-0,45167392
-130,32428821;3,76293230;-0,45167392
-130,16044821;3,76293230;-0,45167392
-129,99660822;3,76293230;-0,45167392
-129,83276822;3,76293230;-0,45167392
-129,66892822;3,71807003;-0,45167392
-129,50508822;3,76293230;-0,45167392
-129,34124822;3,71807003;-0,45167392
-129,17740822;3,76293230;-0,45167392
-129,01356822;3,76293230;-0,45167392
-128,84972822;3,76293230;-0,45167392
-128,68588822;3,71807003;-0,45167392
-128,52204822;3,76293230;-0,45167392
-128,35820823;3,67336035;-0,45167392
-128,19436823;3,71807003;-0,45167392
-128,03052823;3,76293230;-0,45167392
-127,86668823;3,71807003;-0,45167392
-127,70284823;3,71807003;-0,45167392
-127,53900823;3,76293230;-0,45167392
-127,37516823;3,76293230;-0,45167392
-127,21132823;3,76293230;-0,45167392
-127,04748823;3,76293230;0,00305185
-126,88364823;3,80779433;-0,90639967
-126,71980824;3,76293230;-0,45167392
-126,55596824;3,71807003;-0,45167392
-126,39212824;3,76293230;0,00305185
-126,22828824;3,76293230;0,00305185
-126,06444824;3,76293230;-0,45167392
-125,90060824;3,71807003;-0,45167392
-125,73676824;3,76293230;0,00305185
-125,57292824;3,76293230;0,00305185
-125,40908824;3,76293230;-0,45167392
-125,24524824;3,76293230;0,00305185
-125,08140825;3,76293230;-0,45167392
-124,91756825;3,71807003;0,00305185
-124,75372825;3,76293230;-0,45167392
-124,58988825;3,76293230;0,00305185
-124,42604825;3,71807003;0,00305185
-124,26220825;3,76293230;0,00305185
-124,09836825;3,76293230;-0,45167392
-123,93452825;3,71807003;0,00305185
-123,77068825;3,76293230;0,00305185
-123,60684825;3,76293230;0,00305185
-123,44300825;3,71807003;-0,45167392
-123,27916826;3,76293230;-0,45167392
-123,11532826;3,76293230;0,00305185
-122,95148826;3,76293230;0,00305185
-122,78764826;3,76293230;-0,45167392
-122,62380826;3,71807003;0,00305185
-122,45996826;3,76293230;0,00305185
-122,29612826;3,76293230;-0,45167392
-122,13228826;3,76293230;0,00305185
-121,96844826;3,76293230;0,00305185
-121,80460826;3,71807003;0,00305185
-121,64076827;3,76293230;0,00305185
-121,47692827;3,76293230;0,00305185
-121,31308827;3,76293230;0,00305185
-121,14924827;3,76293230;0,00305185
-120,98540827;3,76293230;0,00305185
-120,82156827;3,76293230;0,00305185
-120,65772827;3,76293230;0,00305185
-120,49388827;3,76293230;0,00305185
-120,33004827;3,76293230;0,00305185
-120,16620827;3,76293230;0,00305185
-120,00236828;3,71807003;0,00305185
-119,83852828;3,71807003;0,00305185
-119,67468828;3,76293230;0,00305185
-119,51084828;3,76293230;0,00305185
-119,34700828;3,76293230;0,00305185
-119,18316828;3,76293230;0,00305185
-119,01932828;3,76293230;0,00305185
-118,85548828;3,76293230;0,00305185
-118,69164828;3,71807003;0,00305185
-118,52780828;3,76293230;0,00305185
-118,36396829;3,67336035;-0,45167392
-118,20012829;3,71807003;0,00305185
-118,03628829;3,76293230;0,00305185
-117,87244829;3,76293230;0,00305185
-117,70860829;3,67336035;0,00305185
-117,54476829;3,76293230;0,00305185
-117,38092829;3,71807003;0,00305185
-117,21708829;3,76293230;0,00305185
-117,05324829;3,76293230;0,00305185
-116,88940829;3,67336035;0,00305185
-116,72556830;3,76293230;0,00305185
-116,56172830;3,76293230;0,00305185
-116,39788830;3,85250401;0,00305185
-116,23404830;3,76293230;0,00305185
-116,07020830;3,76293230;0,00305185
-115,90636830;3,76293230;0,00305185
-115,74252830;3,71807003;0,00305185
-115,57868830;3,76293230;0,00305185
-115,41484830;3,71807003;0,00305185
-115,25100830;3,76293230;0,00305185
-115,08716831;3,76293230;0,00305185
-114,92332831;3,76293230;0,00305185
-114,75948831;3,76293230;0,00305185
-114,59564831;3,76293230;0,00305185
-114,43180831;3,76293230;0,00305185
-114,26796831;3,76293230;0,00305185
-114,10412831;3,76293230;0,00305185
-113,94028831;3,71807003;0,00305185
-113,77644831;3,71807003;0,00305185
-113,61260831;3,76293230;0,00305185
-113,44876832;3,80779433;0,00305185
-113,28492832;3,76293230;-0,45167392
-113,12108832;3,76293230;0,00305185
-112,95724832;3,71807003;0,00305185
-112,79340832;3,76293230;0,45625171
-112,62956832;3,76293230;0,00305185
-112,46572832;3,76293230;0,00305185
-112,30188832;3,85250401;-0,45167392
-112,13804832;3,76293230;0,00305185
-111,97420832;3,76293230;0,00305185
-111,81036833;3,76293230;0,00305185
-111,64652833;3,71807003;0,00305185
-111,48268833;3,71807003;0,00305185
-111,31884833;3,76293230;0,00305185
-111,15500833;3,76293230;0,00305185
-110,99116833;3,76293230;0,00305185
-110,82732833;3,76293230;0,00305185
-110,66348833;3,71807003;0,00305185
-110,49964833;3,76293230;0,00305185
-110,33580833;3,76293230;0,00305185
-110,17196834;3,76293230;0,00305185
-110,00812834;3,71807003;0,00305185
-109,84428834;3,71807003;0,00305185
-109,68044834;3,76293230;0,00305185
-109,51660834;3,76293230;0,45625171
-109,35276834;3,76293230;0,00305185
-109,18892834;3,76293230;0,00305185
-109,02508834;3,67336035;0,91097748
-108,86124834;3,76293230;0,00305185
-108,69740834;3,76293230;0,00305185
-108,53356835;3,71807003;0,00305185
-108,36972835;3,76293230;0,00305185
-108,20588835;3,71807003;0,00305185
-108,04204835;3,76293230;0,00305185
-107,87820835;3,67336035;0,00305185
-107,71436835;3,67336035;0,45625171
-107,55052835;3,76293230;0,00305185
-107,38668835;3,76293230;-0,45167392
-107,22284835;3,76293230;0,00305185
-107,05900835;3,76293230;0,00305185
-106,89516836;3,80779433;0,00305185
-106,73132836;3,76293230;0,00305185
-106,56748836;3,76293230;0,00305185
-106,40364836;3,76293230;0,00305185
-106,23980836;3,76293230;0,00305185
-106,07596836;3,71807003;0,00305185
-105,91212836;3,76293230;0,00305185
-105,74828836;3,76293230;0,00305185
-105,58444836;3,76293230;0,00305185
-105,42060836;3,76293230;0,00305185
-105,25676837;3,76293230;0,00305185
-105,09292837;3,76293230;0,00305185
-104,92908837;3,71807003;0,00305185
-104,76524837;3,71807003;0,00305185
-104,60140837;3,76293230;0,00305185
-104,43756837;3,76293230;0,00305185
-104,27372837;3,76293230;0,00305185
-104,10988837;3,71807003;0,00305185
-103,94604837;3,76293230;0,00305185
-103,78220837;3,67336035;0,00305185
-103,61836838;3,67336035;0,00305185
-103,45452838;3,71807003;0,00305185
-103,29068838;3,67336035;0,00305185
-103,12684838;3,71807003;0,00305185
-102,96300838;3,76293230;0,00305185
-102,79916838;3,67336035;0,91097748
-102,63532838;3,76293230;0,00305185
-102,47148838;3,76293230;0,00305185
-102,30764838;3,76293230;0,91097748
-102,14380838;3,76293230;0,00305185
-101,97996839;3,71807003;0,00305185
-101,81612839;3,76293230;0,00305185
-101,65228839;3,71807003;0,00305185
-101,48844839;3,76293230;0,00305185
-101,32460839;3,71807003;0,00305185
-101,16076839;3,76293230;0,00305185
-100,99692839;3,76293230;-0,45167392
-100,83308839;3,76293230;0,00305185
-100,66924839;3,71807003;0,00305185
-100,50540839;3,71807003;0,00305185
-100,34156840;3,76293230;0,00305185
-100,17772840;3,76293230;0,00305185
-100,01388840;3,76293230;-0,45167392
-99,85004840;3,67336035;0,00305185
-99,68620840;3,76293230;0,00305185
-99,52236840;3,71807003;-0,45167392
-99,35852840;3,76293230;0,00305185
-99,19468840;3,76293230;0,00305185
-99,03084840;3,76293230;0,00305185
-98,86700840;3,76293230;0,00305185
-98,70316841;3,76293230;0,00305185
-98,53932841;3,71807003;0,00305185
-98,37548841;3,76293230;0,00305185
-98,21164841;3,76293230;0,00305185
-98,04780841;3,71807003;0,00305185
-97,88396841;3,76293230;0,00305185
-97,72012841;3,71807003;0,00305185
-97,55628841;3,76293230;0,00305185
-97,39244841;3,49406409;0,00305185
-97,22860841;3,71807003;0,00305185
-97,06476842;3,76293230;0,00305185
-96,90092842;3,58378863;-0,90639967
-96,73708842;3,71807003;0,00305185
-96,57324842;3,76293230;0,00305185
-96,40940842;3,80779433;0,00305185
-96,24556842;3,67336035;0,00305185
-96,08172842;3,76293230;0,00305185
-95,91788842;3,76293230;0,00305185
-95,75404842;3,71807003;0,00305185
-95,59020842;3,67336035;0,45625171
-95,42636843;3,76293230;0,00305185
-95,26252843;3,76293230;0,00305185
-95,09868843;3,76293230;0,00305185
-94,93484843;3,76293230;0,00305185
-94,77100843;3,76293230;0,00305185
-94,60716843;3,71807003;0,00305185
-94,44332843;3,76293230;0,00305185
-94,27948843;3,76293230;0,00305185
-94,11564843;3,76293230;0,00305185
-93,95180843;3,76293230;0,00305185
-93,78796844;3,76293230;0,00305185
-93,62412844;3,71807003;0,00305185
-93,46028844;3,76293230;0,00305185
-93,29644844;3,76293230;0,00305185
-93,13260844;3,71807003;0,00305185
-92,96876844;3,76293230;0,00305185
-92,80492844;3,76293230;0,00305185
-92,64108844;3,71807003;0,00305185
-92,47724844;3,76293230;0,00305185
-92,31340844;3,76293230;0,00305185
-92,14956845;3,71807003;0,00305185
-91,98572845;3,71807003;0,00305185
-91,82188845;3,76293230;0,00305185
-91,65804845;3,76293230;0,00305185
-91,49420845;3,71807003;0,00305185
-91,33036845;3,76293230;0,00305185
-91,16652845;3,76293230;0,00305185
-91,00268845;3,71807003;0,00305185
-90,83884845;3,76293230;0,00305185
-90,67500845;3,71807003;0,00305185
-90,51116846;3,76293230;0,00305185
-90,34732846;3,71807003;0,00305185
-90,18348846;3,76293230;-0,45167392
-90,01964846;3,71807003;0,00305185
-89,85580846;3,71807003;0,00305185
-89,69196846;3,76293230;0,00305185
-89,52812846;3,71807003;0,00305185
-89,36428846;3,71807003;0,00305185
-89,20044846;3,76293230;0,00305185
-89,03660846;3,76293230;0,00305185
